ID_Pedido,Fecha_Pedido,Fecha_Entrega,ID_Cliente,Cliente,Ciudad,Region,Canal,Vendedor,SKU,Producto,Categoria,Unidades,Precio_Lista,Descuento_Porc,Precio_Final,Ingreso_Bruto,Ingreso_Neto,Costo_Logistico,Unidades_Devueltas,Estado_Entrega,Codigo_Promocion
PED010053,2025-12-19,2025-12-20,CL006,Mercados Unidos del Bajío S.A. de C.V.,Chihuahua,Norte,Autoservicio,Luis Peña,SKU005,Café Premium Molido 500g,Premium,35,224,0.0913,203.55,7840,7124.25,673.36,1,Entregado a tiempo,
PED010053,2025-09-17,2025-09-18,CL008,Distribuidora Cafetalera del Norte MX,Chihuahua,Norte,Mayoreo,Sofía Gil,SKU003,Café Tradicional Grano 1kg,Tradicional,214,276,0.2159,216.41,59064,46311.74,2693.82,5,Entregado a tiempo,
PED010054,2025-11-03,2025-11-04,CL056,Mercados Unidos del Bajío MX,Aguascalientes,Occidente,HORECA,Sofía Gil,SKU001,Café Tradicional Molido 250g,Tradicional,51,78,0.1095,69.46,3978,3542.46,379.73,1,Entregado a tiempo,
PED010054,2025-12-12,2025-12-15,CL068,Cadena Selecta Retail,Morelia,Occidente,E-commerce,Paola Luna,SKU011,Descafeinado Molido 500g,Descafeinado,23,236,0.0913,214.45,5428,4932.35,655.74,0,Entregado a tiempo,
PED010055,2025-09-21,2025-09-30,CL046,Grupo Abasto Metropolitano S. de R.L.,Ciudad de México,Centro,Mayoreo,Iván Durán,SKU002,Café Tradicional Molido 500g,Tradicional,147,148,0.2239,114.86,21756,16884.42,1021.38,4,Entregado con atraso,
PED010055,2025-11-30,2025-12-05,CL046,Grupo Abasto Metropolitano S. de R.L.,Ciudad de México,Centro,Autoservicio,Luis Peña,SKU015,Cápsulas Clásicas 10 pzas,Cápsulas,157,96,0.1348,83.06,15072,13040.42,924.3,0,Entregado a tiempo,
PED010056,2025-12-13,2025-12-26,CL043,Mercados Unidos del Bajío Comercial,Toluca,Centro,Mayoreo,Valeria Solís,SKU002,Café Tradicional Molido 500g,Tradicional,114,148,0.1304,128.7,16872,14671.8,1153.49,1,Entregado con atraso,
PED010056,2025-12-11,2025-12-17,CL018,Distribuidora Monte Claro MX,Hermosillo,Norte,HORECA,Iván Durán,SKU013,Café de Altura 340g,Especialidad,28,176,0.0852,161.0,4928,4508.0,546.44,1,Entregado a tiempo,
PED010057,2025-12-18,2025-12-19,CL001,Café y Punto Gourmet S.A. de C.V.,Hermosillo,Norte,HORECA,Iván Durán,SKU019,Drip Bags Selección 8 pzas,Especialidad,83,158,0.1523,133.94,13114,11117.02,1100.53,2,Entregado a tiempo,PROMO04
PED010057,2025-10-04,2025-10-08,CL043,Mercados Unidos del Bajío Comercial,Toluca,Centro,Mayoreo,Iván Durán,SKU003,Café Tradicional Grano 1kg,Tradicional,58,276,0.1464,235.59,16008,13664.22,836.36,1,Entregado a tiempo,
PED010058,2025-09-10,2025-09-15,CL029,Tiendas Urbanas MX,Ciudad de México,Centro,Autoservicio,Andrés Castañeda,SKU016,Cápsulas Intensas 10 pzas,Cápsulas,20,102,0.1189,89.87,2040,1797.4,177.37,0,Entregado a tiempo,PROMO13
PED010058,2025-10-26,2025-10-30,CL022,Comercializadora Tostado Fino S. de R.L.,Hermosillo,Norte,Autoservicio,Andrés Castañeda,SKU002,Café Tradicional Molido 500g,Tradicional,37,148,0.0809,136.03,5476,5033.11,377.25,0,Entregado a tiempo,
PED010059,2025-11-16,2025-11-22,CL012,Tiendas Plaza Viva S. de R.L.,Monterrey,Norte,HORECA,Andrés Castañeda,SKU009,Café Orgánico Grano 1kg,Orgánico,27,462,0.0404,443.34,12474,11970.18,1329.91,1,Entregado a tiempo,
PED010059,2025-09-06,2025-09-07,CL048,Bodega San Gabriel Comercial,Toluca,Centro,E-commerce,Andrés Castañeda,SKU003,Café Tradicional Grano 1kg,Tradicional,15,276,0.0752,255.24,4140,3828.6,544.87,1,Entregado a tiempo,
PED010060,2025-12-29,2025-12-30,CL069,Tiendas Urbanas MX S.A. de C.V.,Morelia,Occidente,HORECA,Sofía Gil,SKU009,Café Orgánico Grano 1kg,Orgánico,44,462,0.0752,427.26,20328,18799.44,2295.83,1,Entregado a tiempo,
PED010060,2025-11-27,2025-12-04,CL028,Grupo Abasto Metropolitano Comercial,CDMX,Centro,Mayoreo,Paola Luna,SKU008,Café Orgánico Molido 500g,Orgánico,345,248,0.1515,210.43,85560,72598.35,5481.86,5,Entregado con atraso,PROMO48
PED010061,2025-09-20,2025-09-25,CL054,Café de Barrio Premium S.A. de C.V.,Aguascalientes,Occidente,HORECA,Andrés Castañeda,SKU002,Café Tradicional Molido 500g,Tradicional,19,148,0.0782,136.43,2812,2592.17,266.58,0,Entregado a tiempo,
PED010061,2025-11-27,2025-11-29,CL019,Café y Punto Gourmet Comercial,Hermosillo,Norte,E-commerce,Andrés Castañeda,SKU015,Cápsulas Clásicas 10 pzas,Cápsulas,22,96,0.0921,87.16,2112,1917.52,363.79,1,Entregado a tiempo,
PED010062,2025-10-24,2025-10-30,CL042,Distribuidora Cafetalera del Norte MX,Toluca,Centro,Mayoreo,Paola Luna,SKU012,Espresso Grano 1kg,Especialidad,120,468,0.1089,417.03,56160,50043.6,2580.1,3,Entregado a tiempo,
PED010062,2025-12-22,2025-12-23,CL004,Comercializadora Tostado Fino Comercial,Hermosillo,Norte,HORECA,Andrés Castañeda,SKU016,Cápsulas Intensas 10 pzas,Cápsulas,10,102,0.0547,96.42,1020,964.2,108.84,0,Entregado a tiempo,
PED010063,2025-11-15,2025-11-17,CL023,Bodega San Gabriel MX,Hermosillo,Norte,HORECA,Andrés Castañeda,SKU011,Descafeinado Molido 500g,Descafeinado,101,236,0.0345,227.86,23836,23013.86,2926.37,1,Entregado a tiempo,
PED010063,2025-12-09,2025-12-13,CL066,Super Abarrotes La Sierra MX,Guadalajara,Occidente,HORECA,Andrés Castañeda,SKU019,Drip Bags Selección 8 pzas,Especialidad,22,158,0.0527,149.67,3476,3292.74,321.44,1,Entregado a tiempo,
PED010064,2025-10-09,2025-10-10,CL033,Mayoreo Sol del Pacífico Comercial,Querétaro,Centro,Autoservicio,Valeria Solís,SKU014,Blend Casa 1kg,Especialidad,223,396,0.0502,376.12,88308,83874.76,7467.49,4,Entregado a tiempo,
PED010064,2025-11-23,2025-11-29,CL042,Distribuidora Cafetalera del Norte MX,Toluca,Centro,E-commerce,Andrés Castañeda, SKU015,Cápsulas Clásicas 10 pzas,Cápsulas,20,96,0.09,87.36,1920,1747.2,270.89,1,Entregado a tiempo,
PED010065,2025-10-24,2025-11-02,CL038,Comercializadora Horizonte Comercial,Querétaro,Centro,Autoservicio,Iván Durán,SKU007,Café Orgánico Molido 250g,Orgánico,200,132,0.1127,117.12,26400,23424.0,2107.58,3,Entregado con atraso,
PED010065,2025-12-31,2026-01-14,CL034,Distribuidora Monte Claro,Toluca,Centro,Mayoreo,Paola Luna,SKU014,Blend Casa 1kg,Especialidad,359,396,0.1493,336.88,142164,120939.92,6974.88,3,Entregado con atraso,
PED010066,2025-09-25,,CL010,Corporativo Delta Servicios,Torreón,Norte,HORECA,Luis Peña,SKU010,Descafeinado Molido 250g,Descafeinado,44,124,0.1193,109.21,5456,4805.24,662.81,0,Pendiente,
PED010066,2025-09-23,2025-09-27,CL063,Cafetería Estación Central,Puerto Vallarta,Occidente,Mayoreo,Andrés Castañeda,SKU004,Café Premium Molido 250g,Premium,26,118,0.1528,99.97,3068,2599.22,200.3,0,Entregado a tiempo,
PED010067,2025-09-26,2025-09-29,CL001,Café y Punto Gourmet S.A. de C.V.,Hermosillo,Norte,Autoservicio,Valeria Solís,SKU015,Cápsulas Clásicas 10 pzas,Cápsulas,15,96,0.0418,91.99,1440,1379.85,116.11,0,Entregado a tiempo,
PED010067,2025-11-06,2025-11-08,CL038,Comercializadora Horizonte Comercial,Querétaro,Centro,Autoservicio,Paola Luna,SKU012 ,Espresso Grano 1kg,Especialidad,98,468,0.1396,402.67,45864,39461.66,3763.34,0,Entregado a tiempo,
PED010068,2025-12-01,2025-12-05,CL022,Comercializadora Tostado Fino S. de R.L.,Hermosillo,Norte,Autoservicio,Iván Durán,SKU013,Café de Altura 340g,Especialidad,21,176,0.0935,159.54,3696,3350.34,240.27,0,Entregado a tiempo,
PED010068,2025-11-27,2025-11-28,CL020,Super Abarrotes La Sierra,Saltillo,Norte,Autoservicio,Valeria Solís,SKU013,Café de Altura 340g,Especialidad,89,176,0.092,159.81,15664,14223.09,1317.49,2,Entregado a tiempo,
PED010069,2025-11-30,2025-12-01,CL067,Café y Punto Gourmet Comercial,Aguascalientes,Occidente,E-commerce,Iván Durán,SKU007,Café Orgánico Molido 250g,Orgánico,36,132,0.0481,125.65,4752,4523.4,814.83,1,Entregado a tiempo,
PED010069,2025-10-29,2025-10-30,CL013,Mayoreo Sol del Pacífico MX ,Torreón,Norte,Mayoreo,Sofía Gil, SKU019,Drip Bags Selección 8 pzas,Especialidad,159,158,0.081,145.2,25122,23086.8,1511.44,4,Entregado a tiempo,
PED010070,2025-12-24,2025-12-30,CL022,Comercializadora Tostado Fino S. de R.L.,Hermosillo,Norte,Autoservicio,Sofía Gil,SKU008,Café Orgánico Molido 500g,Orgánico,171,248,0.1215,217.87,42408,37255.77,3251.59,4,Entregado a tiempo,
PED010070,2025-09-14,2025-09-18,CL008,Distribuidora Cafetalera del Norte MX,Chihuahua,Norte,Mayoreo,Luis Peña,SKU007,Café Orgánico Molido 250g,Orgánico,271,132,0.1535,111.74,35772,30281.54,2397.68,7,Entregado a tiempo,
PED010071,2025-11-30,2025-12-06,CL009,Café Ruta 11 Comercial,Monterrey,Norte,E-commerce,Paola Luna,SKU016,Cápsulas Intensas 10 pzas,Cápsulas,15,102,0.0688,94.98,1530,1424.7,257.78,0,Entregado a tiempo,
PED010071,2025-12-29,2025-12-31,CL007,Cafe de Barrio Premium S. de R.L.,Chihuahua,Norte,HORECA,Paola Luna,SKU002,Café Tradicional Molido 500g,Tradicional,117,148,0.0598,139.15,17316,16280.55,1839.26,2,Entregado a tiempo,
PED010072,2025-11-03,2025-11-13,CL058,Marketplace Espresso Shop,Morelia,Occidente,Mayoreo,Valeria Solís,SKU008,Café Orgánico Molido 500g,Orgánico,278,248,0.0643,232.05,68944,64509.9,5343.99,5,Entregado con atraso,
PED010072,2025-12-18,2025-12-21,CL047,Tiendas Urbanas MX MX,Puebla,Centro,Mayoreo,Sofía Gil,SKU008,Café Orgánico Molido 500g,Orgánico,341,248,0.1872,201.57,84568,68735.37,4731.56,8,Entregado a tiempo,PROMO21
PED010073,2025-12-01,2025-12-02,CL064,Mayoreo Sol del Pacífico S.A. de C.V.,Morelia,Occidente,Mayoreo,Paola Luna,SKU015,Cápsulas Clásicas 10 pzas,Cápsulas,78,96,0.0745,88.85,7488,6930.3,405.44,1,Entregado a tiempo,
PED010073,2025-11-15,2025-11-17,CL016,Cadena Selecta Retail S.A. de C.V.,Monterrey,Norte,HORECA,Andrés Castañeda,SKU019,Drip Bags Selección 8 pzas,Especialidad,73,158,0.0827,144.93,11534,10579.89,1345.99,2,Entregado a tiempo,
PED010074,2025-10-20,2025-10-26,CL042,Distribuidora Cafetalera del Norte MX,Toluca,Centro,Mayoreo,Iván Durán,SKU007,Café Orgánico Molido 250g,Orgánico,151,132,0.1765,108.7,19932,16413.7,1162.47,3,Entregado a tiempo,
PED010074,2025-09-26,2025-10-01,CL071,Bodega San Gabriel MX,León,Occidente,Mayoreo,Andrés Castañeda,SKU003,Café Tradicional Grano 1kg,Tradicional,172,276,0.1452,235.92,47472,40578.24,3038.34,4,Entregado a tiempo,
PED010075,2025-12-18,2025-12-19,CL069,Tiendas Urbanas MX S.A. de C.V.,Morelia,Occidente,HORECA,Paola Luna,SKU007,Café Orgánico Molido 250g,Orgánico,9,132,0.054,124.87,1188,1123.83,147.43,0,Entregado a tiempo,
PED010075,2025-10-28,2025-11-03,CL005,Bodega San Gabriel,Torreón,Norte,Mayoreo,Luis Peña,SKU002,Café Tradicional Molido 500g,Tradicional,311,148,0.1067,132.21,46028,41117.31,2330.48,4,Entregado a tiempo,
PED010076,2025-12-21,2025-12-23,CL033,Mayoreo Sol del Pacífico Comercial,Querétaro,Centro,Autoservicio,Sofía Gil,SKU015,Cápsulas Clásicas 10 pzas,Cápsulas,234,96,0.1105,85.39,22464,19981.26,1877.98,7,Entregado a tiempo,
PED010076,2025-09-06,2025-09-12,CL066,Super Abarrotes La Sierra MX,Guadalajara,Occidente,HORECA,Paola Luna,SKU007,Café Orgánico Molido 250g,Orgánico,26,132,0.0939,119.61,3432,3109.86,348.45,1,Entregado a tiempo,
PED010077,2025-11-30,2025-12-03,CL046,Grupo Abasto Metropolitano S. de R.L.,Ciudad de México,Centro,Autoservicio,Paola Luna,SKU004,Café Premium Molido 250g,Premium,68,118,0.1186,104.01,8024,7072.68,693.93,1,Entregado a tiempo,
PED010077,2025-09-15,2025-09-27,CL061,Corporativo Delta Servicios MX,Guadalajara,Occidente,Autoservicio,Andrés Castañeda,SKU014,Blend Casa 1kg,Especialidad,126,396,0.1083,353.11,49896,44491.86,3976.67,1,Entregado con atraso,
PED010078,2025-11-23,2025-11-29,CL006,Mercados Unidos del Bajío S.A. de C.V.,Chihuahua,Norte,Autoservicio,Luis Peña,SKU002,Café Tradicional Molido 500g,Tradicional,143,148,0.1823,121.02,21164,17305.86,1303.04,2,Entregado a tiempo,
PED010078,2025-12-01,2025-12-02,CL020,Super Abarrotes La Sierra,Saltillo,Norte,Autoservicio,Paola Luna,SKU005,Café Premium Molido 500g,Premium,34,224,0.1194,197.25,7616,6706.5,590.67,0,Entregado a tiempo,
PED010079,2025-09-10,2025-09-12,CL009,Café Ruta 11 Comercial,Monterrey,Norte,Autoservicio,Paola Luna,SKU005,Café Premium Molido 500g,Premium,140,224,0.1086,199.67,31360,27953.8,2958.51,0,Entregado a tiempo,
PED010079,2025-10-09,2025-10-15,CL038,Comercializadora Horizonte Comercial,Querétaro,Centro,Mayoreo,Sofía Gil,SKU014,Blend Casa 1kg,Especialidad,355,396,0.1266,345.87,140580,122783.85,8097.51,10,Entregado a tiempo,
PED010080,2025-09-21,2025-09-22,CL053,Bodega San Gabriel,Aguascalientes,Occidente,Mayoreo,Paola Luna,SKU002,Café Tradicional Molido 500g,Tradicional,153,148,0.156,124.91,22644,19111.23,1281.02,3,Entregado a tiempo,
PED010080,2025-09-17,2025-09-20,CL063,Cafetería Estación Central,Puerto Vallarta,Occidente,E-commerce,Valeria Solís,SKU014,Blend Casa 1kg,Especialidad,19,396,0.0486,376.75,7524,7158.25,1216.39,0,Entregado a tiempo,
PED010081,2025-10-06,2025-10-16,CL032,Café de Barrio Premium MX,Puebla,Centro,HORECA,Luis Peña,SKU016,Cápsulas Intensas 10 pzas,Cápsulas,65,102,0.0398,97.94,6630,6366.1,523.48,1,Entregado con atraso,
PED010081,2025-12-14,2025-12-20,CL010,Corporativo Delta Servicios,Torreón,Norte,Autoservicio,Paola Luna,SKU012,Espresso Grano 1kg,Especialidad,115,468,0.0952,423.45,53820,48696.75,4208.93,1,Entregado a tiempo,
PED010082,2025-10-17,2025-10-20,CL066,Super Abarrotes La Sierra MX,Guadalajara,Occidente,HORECA,Sofía Gil,SKU010,Descafeinado Molido 250g,Descafeinado,102,124,0.1154,109.69,12648,11188.38,1459.0,2,Entregado a tiempo,
PED010082,2025-11-25,2025-11-30,CL009,Café Ruta 11 Comercial,Monterrey,Norte,E-commerce,Valeria Solís,SKU003,Café Tradicional Grano 1kg,Tradicional,25,276,0.004,274.9,6900,6872.5,1008.03,1,Entregado a tiempo,
PED010083,2025-10-19,2025-10-21,CL010,Corporativo Delta Servicios,Torreón,Norte,HORECA,Iván Durán,SKU019,Drip Bags Selección 8 pzas,Especialidad,51,158,0.1098,140.65,8058,7173.15,707.12,1,Entregado a tiempo,
PED010083,2025-10-13,2025-10-15,CL016,Cadena Selecta Retail S.A. de C.V.,Monterrey,Norte,HORECA,Paola Luna,SKU015,Cápsulas Clásicas 10 pzas,Cápsulas,32,96,0.1027,86.14,3072,2756.48,366.4,0,Entregado a tiempo,PROMO24
PED010084,2025-12-31,2026-01-02,CL003,Tiendas Urbanas MX MX,Chihuahua,Norte,E-commerce,Andrés Castañeda,SKU001,Café Tradicional Molido 250g,Tradicional,31,78,0.0411,74.79,2418,2318.49,426.65,1,Entregado a tiempo,
PED010084,2025-09-14,2025-09-20,CL009,Café Ruta 11 Comercial,Monterrey,Norte,E-commerce,Valeria Solís,SKU001,Café Tradicional Molido 250g,Tradicional,27,78,0.1072,69.64,2106,1880.28,365.13,1,Entregado a tiempo,PROMO35
PED010085,2025-10-25,2025-10-30,CL006,Mercados Unidos del Bajío S.A. de C.V.,Chihuahua,Norte,Autoservicio,Iván Durán,SKU003,Café Tradicional Grano 1kg,Tradicional,217,276,0.1243,241.69,59892,52446.73,4235.73,6,Entregado a tiempo,
PED010085,2025-09-16,2025-09-21,CL001,Café y Punto Gourmet S.A. de C.V.,Hermosillo,Norte,Autoservicio,Sofía Gil,SKU010,Descafeinado Molido 250g,Descafeinado,108,124,0.1204,109.07,13392,11779.56,965.77,2,Entregado a tiempo,
PED010086,2025-11-11,2025-11-15,CL053,Bodega San Gabriel,Aguascalientes,Occidente,HORECA,Luis Peña,SKU009,Café Orgánico Grano 1kg,Orgánico,67,462,0.0935,418.8,30954,28059.6,3502.47,1,Entregado a tiempo,
PED010086,2025-12-12,2025-12-13,CL028,Grupo Abasto Metropolitano Comercial,CDMX,Centro,Autoservicio,Andrés Castañeda,SKU011,Descafeinado Molido 500g,Descafeinado,190,236,0.1365,203.79,44840,38720.1,3131.53,0,Entregado a tiempo,
PED010087,2025-11-16,2025-11-18,CL067,Café y Punto Gourmet Comercial,Aguascalientes,Occidente,E-commerce,Andrés Castañeda,SKU001,Café Tradicional Molido 250g,Tradicional,32,78,0.0931,70.74,2496,2263.68,381.5,1,Entregado a tiempo,
PED010087,2025-10-22,,CL046,Grupo Abasto Metropolitano S. de R.L.,Ciudad de México,Centro,Autoservicio,Sofía Gil,SKU012 ,Espresso Grano 1kg,Especialidad,144,468,0.095,423.54,67392,60989.76,5824.64,1,Pendiente,
PED010088,2025-11-11,2025-11-15,CL053,Bodega San Gabriel,Aguascalientes,Occidente,HORECA,Luis Peña,SKU001,Café Tradicional Molido 250g,Tradicional,108,78,0.1014,70.09,8424,7569.72,835.52,2,Entregado a tiempo,
PED010088,2025-09-09,2025-09-12,CL062,Distribuidora Monte Claro Comercial,Morelia,Occidente,E-commerce,Andrés Castañeda,SKU006,Café Premium Grano 1kg,Premium,15,429,0.0517,406.82,6435,6102.3,841.35,0,Entregado a tiempo,
PED010089,2025-10-05,2025-10-19,CL041,Cafetería Estación Central S. de R.L.,CDMX,Centro,Autoservicio,Paola Luna,SKU002,Café Tradicional Molido 500g,Tradicional,203,148,0.09,134.68,30044,27340.04,1917.27,1,Entregado con atraso,
PED010089,2025-11-19,2025-11-24,CL006,Mercados Unidos del Bajío S.A. de C.V.,Chihuahua,Norte,E-commerce,Iván Durán,SKU004,Café Premium Molido 250g,Premium,18,118,0.0511,111.97,2124,2015.46,273.49,1,Entregado a tiempo,
PED010090,2025-09-16,2025-09-21,CL023,Bodega San Gabriel MX,Hermosillo,Norte,Mayoreo,Andrés Castañeda,SKU015,Cápsulas Clásicas 10 pzas,Cápsulas,185,96,0.1055,85.87,17760,15885.95,974.05,1,Entregado a tiempo,
PED010090,2025-12-06,2025-12-12,CL027,Comercializadora Tostado Fino MX,Toluca,Centro,Autoservicio,Sofía Gil,SKU006,Café Premium Grano 1kg,Premium,230,429,0.058,404.12,98670,92947.6,7946.25,6,Entregado a tiempo,
PED010091,2025-12-24,2025-12-27,CL054,Café de Barrio Premium S.A. de C.V.,Aguascalientes,Occidente,HORECA,Paola Luna,SKU016,Cápsulas Intensas 10 pzas,Cápsulas,106,102,0.1031,91.48,10812,9696.88,1028.73,2,Entregado a tiempo,PROMO03
PED010091,2025-10-23,2025-11-05,CL033,Mayoreo Sol del Pacífico Comercial,Querétaro,Centro,Autoservicio,Sofía Gil,SKU002,Café Tradicional Molido 500g,Tradicional,234,148,0.0976,133.56,34632,31253.04,2590.29,5,Entregado con atraso,
PED010092,2025-12-28,2026-01-01,CL022,Comercializadora Tostado Fino S. de R.L.,Hermosillo,Norte,Autoservicio,Iván Durán,SKU005,Café Premium Molido 500g,Premium,173,224,0.1307,194.72,38752,33686.56,3405.25,3,Entregado a tiempo,
PED010092,2025-09-22,2025-09-23,CL067,Café y Punto Gourmet Comercial,Aguascalientes,Occidente,HORECA,Andrés Castañeda, SKU002,Café Tradicional Molido 500g,Tradicional,90,148,0.049,140.75,13320,12667.5,1104.98,3,Entregado a tiempo,
PED010093,2025-09-14,2025-09-19,CL068,Cadena Selecta Retail,Morelia,Occidente,Autoservicio,Sofía Gil,SKU003,Café Tradicional Grano 1kg,Tradicional,51,276,0.0629,258.64,14076,13190.64,1350.0,0,Entregado a tiempo,
PED010093,2025-11-16,2025-11-17,CL070,Distribuidora Cafetalera del Norte S. de R.L.,Puerto Vallarta,Occidente,E-commerce,Sofía Gil,SKU008,Café Orgánico Molido 500g,Orgánico,28,248,0.0909,225.46,6944,6312.88,923.8,0,Entregado a tiempo,
PED010094,2025-11-28,2025-11-30,CL045,Comercializadora Tostado Fino S.A. de C.V.,CDMX,Centro,Mayoreo,Andrés Castañeda,SKU018,Cold Brew Concentrado 1L,Bebidas listas,268,168,0.1558,141.83,45024,38010.44,2110.26,7,Entregado a tiempo,
PED010094,2025-09-11,2025-09-13,CL049,Café y Punto Gourmet S.A. de C.V.,Guadalajara,Occidente,E-commerce,Paola Luna,SKU007,Café Orgánico Molido 250g,Orgánico,18,132,0.0851,120.77,2376,2173.86,357.55,0,Entregado a tiempo,PROMO37
PED010095,2025-09-14,2025-09-15,CL003,Tiendas Urbanas MX MX,Chihuahua,Norte,Autoservicio,Luis Peña,SKU003,Café Tradicional Grano 1kg,Tradicional,44,276,0.049,262.48,12144,11549.12,1000.95,1,Entregado a tiempo,
PED010095,2025-11-09,2025-11-15,CL035,Corporativo Delta Servicios S.A. de C.V.,Ciudad de México,Centro,Autoservicio,Sofía Gil,SKU009,Café Orgánico Grano 1kg,Orgánico,61,462,0.0413,442.92,28182,27018.12,1989.47,2,Entregado a tiempo,
PED010096,2025-10-10,2025-10-13,CL061,Corporativo Delta Servicios MX,Guadalajara,Occidente,Autoservicio,Valeria Solís, SKU018,Cold Brew Concentrado 1L,Bebidas listas,52,168,0.1337,145.54,8736,7568.08,577.6,0,Entregado a tiempo,
PED010096,2025-09-06,2025-09-09,CL016,Cadena Selecta Retail S.A. de C.V.,Monterrey,Norte,HORECA,Luis Peña,SKU012,Espresso Grano 1kg,Especialidad,53,468,0.0917,425.08,24804,22529.24,3087.02,1,Entregado a tiempo,
PED010097,2025-10-11,2025-10-16,CL017,Grupo Abasto Metropolitano S. de R.L.,Torreón,Norte,Autoservicio,Sofía Gil,SKU019,Drip Bags Selección 8 pzas,Especialidad,213,158,0.1292,137.59,33654,29306.67,2389.54,0,Entregado a tiempo,
PED010097,2025-10-12,2025-10-14,CL024,Mercados Unidos del Bajío Comercial,Chihuahua,Norte,Autoservicio,Valeria Solís,SKU015,Cápsulas Clásicas 10 pzas,Cápsulas,82,96,0.0469,91.5,7872,7503.0,532.0,2,Entregado a tiempo,
PED010098,2025-09-09,2025-09-10,CL031,Tiendas Plaza Viva S. de R.L.,Querétaro,Centro,HORECA,Luis Peña,SKU014,Blend Casa 1kg,Especialidad,73,396,0.0555,374.02,28908,27303.46,2553.37,0,Entregado a tiempo,
PED010098,2025-09-25,2025-10-01,CL026,Café Ruta 11 S. de R.L.,Ciudad de México,Centro,Autoservicio,Andrés Castañeda,SKU002,Café Tradicional Molido 500g,Tradicional,158,148,0.1377,127.62,23384,20163.96,2013.28,4,Entregado a tiempo,
PED010099,2025-12-15,2025-12-17,CL048,Bodega San Gabriel Comercial,Toluca,Centro,Autoservicio,Paola Luna,SKU013,Café de Altura 340g,Especialidad,147,176,0.0704,163.61,25872,24050.67,2034.22,1,Entregado a tiempo,
PED010099,2025-09-14,,CL072,Café de Barrio Premium Comercial,Aguascalientes,Occidente,E-commerce,Valeria Solís,SKU015,Cápsulas Clásicas 10 pzas,Cápsulas,30,96,0.0167,94.4,2880,2832.0,408.66,0,Pendiente,
PED010100,2025-11-21,2025-11-22,CL048,Bodega San Gabriel Comercial,Toluca,Centro,E-commerce,Paola Luna,SKU008,Café Orgánico Molido 500g,Orgánico,16,248,0.055,234.36,3968,3749.76,543.51,1,Entregado a tiempo,
PED010100,2025-09-01,2025-09-05,CL018,Distribuidora Monte Claro MX,Hermosillo,Norte,E-commerce,Valeria Solís,SKU004,Café Premium Molido 250g,Premium,21,118,0.0822,108.3,2478,2274.3,384.68,1,Entregado a tiempo,
PED010101,2025-12-13,2025-12-19,CL032,Café de Barrio Premium MX,Puebla,Centro,Autoservicio,Paola Luna,SKU004,Café Premium Molido 250g,Premium,158,118,0.0477,112.37,18644,17754.46,1618.62,4,Entregado a tiempo,
